company_name,Location,location_type,Sales,URL,phone_number
Fox Valley Pregnancy Center,Illinois(Usa),Headquarters,402405,www.fvpcpartners.org,(847) 697-0200
"Quadra Hospitality, Llc",California(Usa),Headquarters,401603,,(209) 589-1679
"Terranova Solutions, Inc",Florida(Usa),Headquarters,395667,,
"Geovax Labs, Inc.",Georgia(Usa),Headquarters,385501,www.geovax.com,(678) 384-7220
"Increvet, Inc.",Massachusetts(Usa),Headquarters,380138,,(844) 462-7383
"Amereco Arizona, Llc",Arizona(Usa),Headquarters,379499,,(602) 741-7951
"Csr Pharma Group, Inc.",New Jersey(Usa),Headquarters,379285,www.csrpharmsvcs.com,(908) 864-8072
Amchemteq Inc,Pennsylvania(Usa),Headquarters,377423,,(814) 234-0123
Gene Errant Therapeutics Llc,Illinois(Usa),Headquarters,372647,www.sanroccotherapeutics.com,(312) 441-1800
Good 'N Natural Manufacturing Corp.,New York(Usa),Headquarters,371523,www.bountifulcompany.com,(800) 544-0095
Clear Skies Ahead Llc,Ohio(Usa),Headquarters,368545,www.clearskiesllc.com,(440) 632-3157
Vitaball Inc,Kentucky(Usa),Headquarters,363668,www.smartgum.com,(859) 781-0187
Storeflex Llc,Pennsylvania(Usa),Headquarters,363180,www.storflex.com,(856) 498-0079
"Neurolixis, Inc",New Jersey(Usa),Headquarters,356809,www.neurolixis.com,(215) 910-2261
"Gerbera Therapeutics, Inc.",California(Usa),Headquarters,350293,,(714) 804-0862
Amatsigroup Inc.,Indiana(Usa),Headquarters,347000,,(617) 576-2005
"Espero Biopharma, Inc.",Florida(Usa),Headquarters,346123,,(904) 834-2665
Elsome Research Company Inc,Texas(Usa),Headquarters,343252,www.elsomresearch.com,(210) 493-5225
"Intellect Neurosciences, Inc.",New Jersey(Usa),Headquarters,340998,www.intellectns.com,(201) 608-5101
Recreo Pharmaceuticals Llc,Colorado(Usa),Headquarters,325182,www.recreopharm.com,
"Good Pharmaceutical Development Company, Llc",New York(Usa),Headquarters,313623,,(516) 780-6466
"Innovation Fuels, Inc.",New York(Usa),Headquarters,309738,,(212) 609-3509
"Genemo, Inc.",California(Usa),Headquarters,309731,www.genemo.com,(858) 869-1550
"Cymbiotics, Inc.",California(Usa),Headquarters,304528,www.itchbgon.com,(760) 749-5353
Jnj Blue Enterprise Llc,Indiana(Usa),Headquarters,300279,www.jnj.com,(502) 593-8464
"Sierra Oncology, Inc",California(Usa),Headquarters,300000,,(650) 376-8679
"Lexicon Pharmaceuticals, Inc.",Texas(Usa),Headquarters,298000,www.lexpharma.com,(281) 863-3000
"Immunomedics, Inc.",New Jersey(Usa),Headquarters,295000,www.immunomedics.com,(973) 605-8200
"Npharmakon, Llc",New York(Usa),Headquarters,293761,,(732) 529-4446
"Allerpet, Inc.",Georgia(Usa),Headquarters,293754,www.allerpet.com,(212) 861-1134
"Amylyx Pharmaceuticals, Inc.",Massachusetts(Usa),Headquarters,285000,www.amylyx.com,(617) 682-0917
Pala-Tech Laboratories Inc.,Minnesota(Usa),Headquarters,280355,www.palatech.com,(952) 985-0746
Pharmastrip Ventures Corp.,California(Usa),Headquarters,280355,,(949) 285-1064
Salamus Enterprise,California(Usa),Headquarters,280355,,(702) 287-0092
"Statera Biopharma, Inc.",Colorado(Usa),Headquarters,262942,www.staterabiopharma.com,(888) 613-8802
Scov3 Llc,Delaware(Usa),Headquarters,261287,www.scovrx.com,(973) 387-9771
Lipomedics Inc.,California(Usa),Headquarters,256818,,(817) 735-5462
"Natura Therapeutics, Inc.",Florida(Usa),Headquarters,253821,www.naturatherapeutics.com,(813) 758-2279
Pharma Medica,California(Usa),Headquarters,252229,www.pharmamedica.org,(732) 560-1714
"Capricor Therapeutics, Inc.",California(Usa),Headquarters,244898,www.capricor.com,(310) 358-3200
Wellness Center Usa Inc.,Arizona(Usa),Headquarters,239962,www.wellnesscenterusa.com,(847) 925-1885
"Vgx Pharmaceuticals, Llc",Pennsylvania(Usa),Headquarters,237086,www.inovio.com,(215) 542-5912
"Tauriga Sciences, Inc.",New York(Usa),Headquarters,234389,www.tauriga.com,(917) 796-9926
Ip Medica Inc,New Jersey(Usa),Headquarters,226027,,
"Eurark, L.L.C.",Arkansas(Usa),Headquarters,196784,www.lifeplusfoundation.org,(870) 698-2311
"Somanta Pharmaceuticals, Inc.",California(Usa),Headquarters,133333,www.abeonatherapeutics.com,(949) 477-8090
"Corium, Inc.",Michigan(Usa),Headquarters,31864,www.corium.com,(650) 298-8255
"Dermazoo, Llc",Florida(Usa),Headquarters,368,www.dermazoo.com,(301) 365-0192
"Hormone Health And Weight Loss, Inc.",Alabama(Usa),Headquarters,3167217,,(205) 822-3211
Rx San Llc,Texas(Usa),Headquarters,231012,,(214) 536-0246
"Onconova Therapeutics, Inc.",Pennsylvania(Usa),Headquarters,226000,www.onconova.com,(267) 759-3680
Zosano Pharma Corporation,California(Usa),Headquarters,224000,www.zosanopharma.com,(510) 745-1200
"Mom'S Smokehouse, Llc",Texas(Usa),Headquarters,211766,,(956) 662-3096
"Cognosetta, Inc.",Florida(Usa),Headquarters,210772,www.cognosetta.com,(512) 507-0970
"Thiogenesis Therapeutics, Inc.",Massachusetts(Usa),Headquarters,210772,,(617) 875-8793
Watsonbio Llc,Texas(Usa),Headquarters,210772,www.watsonbio.com,
"Marizyme, Inc.",Florida(Usa),Headquarters,210279,www.myprotectall.com,(561) 935-9955
Clene Inc.,Utah(Usa),Headquarters,206000,www.clene.com,(801) 676-9695
"U.S. Stem Cell, Inc.",Florida(Usa),Headquarters,200749,www.us-stemcell.com,(954) 835-1500
Marah Bitar Llc,Virginia(Usa),Headquarters,200000,,(856) 630-4437
Precision Plasma Llc,Minnesota(Usa),Headquarters,197779,www.precisionplasmallc.com,(763) 234-5677
Svenox Pharmaceuticals Llc,Illinois(Usa),Headquarters,196806,,
America Great Health,California(Usa),Headquarters,195671,,(888) 988-1333
"Tim Gardner'S Vitamart, Inc",Florida(Usa),Headquarters,191983,,(813) 908-7843
Cormedix Inc.,New Jersey(Usa),Headquarters,190936,www.cormedix.com,(908) 517-9500
Elim Pediatric Pharmaceuticals Inc.,Illinois(Usa),Headquarters,177270,www.elimpedpharma.com,(412) 266-5968
Bella Botanica,Oregon(Usa),Headquarters,144717,www.bellabotanica.com,(541) 338-9519
Aim Immunotech Inc.,Florida(Usa),Headquarters,135000,www.aimimmuno.com,(352) 448-7797
"Physicians Rx Pharmacy Of Clinton, Inc",Pennsylvania(Usa),Headquarters,129424,,(240) 348-7157
Rated A The Creative Direction Company Ltd,Ohio(Usa),Headquarters,129424,,(216) 323-8071
"Sensamir, Llc",Maryland(Usa),Headquarters,129424,,(240) 672-1451
Longwood Scientific Llc,Wisconsin(Usa),Headquarters,120000,,(608) 824-6634
Pal Midwest Ltd,Illinois(Usa),Headquarters,120000,www.rashcream.com,(815) 965-2981
Concevion International Llc,Iowa(Usa),Headquarters,111614,www.concevion.com,(515) 337-1660
"Antipodean Pharmaceuticals, Inc.",California(Usa),Headquarters,111281,www.antipodeanpharma.com,(866) 749-3338
Mega Herbal Products Inc.,California(Usa),Headquarters,97857,,(516) 996-7770
Nutra Pharma Corp.,Florida(Usa),Headquarters,97735,www.nutrapharma.com,(954) 509-0911
Advacare Pharma Usa Llc,Wyoming(Usa),Headquarters,95928,www.advacarepharma.com,(307) 414-1058
"Exprimary, Inc.",Maryland(Usa),Headquarters,91000,www.exprimary.com,(202) 302-5741
"Oragenics, Inc.",Florida(Usa),Headquarters,86987,www.oragenics.com,(813) 286-7900
Olisa Foundation,Texas(Usa),Headquarters,85819,www.olisa.org,(915) 208-4431
"Cell Source Research, Inc.",California(Usa),Headquarters,74425,,(619) 227-9192
"Silo Pharma, Inc.",New Jersey(Usa),Headquarters,71264,www.uppercutbrands.com,(718) 400-9031
"Vaxxinity, Inc.",Texas(Usa),Headquarters,66000,www.unitedbiomedical.com,(254) 244-5739
"Axim Biotechnologies, Inc.",New York(Usa),Headquarters,60460,www.aximbiotech.com,(212) 751-0001
Deja Williams,Georgia(Usa),Headquarters,50000,,(470) 257-9031
"Galt Pharmaceuticals, Llc",Georgia(Usa),Headquarters,50000,www.galtrx.com,(855) 965-2783
Oasis Herbal Alternatives Llc,New York(Usa),Headquarters,47230,www.herbalalternatives.net,(347) 808-1685
"Mersana Therapeutics, Inc.",Massachusetts(Usa),Headquarters,43000,www.mersana.com,(617) 498-0020
"Bespoke Extracts, Inc.",Colorado(Usa),Headquarters,35566,www.bespokeextracts.com,(855) 633-3738
"Matinas Biopharma Holdings, Inc.",New Jersey(Usa),Headquarters,33333,www.matinasbiopharma.com,(908) 443-1860
"Newbridge Global Ventures, Inc.",Utah(Usa),Headquarters,27200,www.newbridgegv.com,(801) 362-2115
Synexis Llc,Kansas(Usa),Headquarters,26492,www.synexis.com,(844) 307-0339
"Metastat, Inc.",Massachusetts(Usa),Headquarters,23300,www.metastat.com,(617) 531-6500
"Birthright Of Burlington, Iowa",Iowa(Usa),Headquarters,12657,,(319) 753-2702
Neutra Corp.,Nevada(Usa),Headquarters,9687,www.neutrainc.com,(702) 793-4121
Spotlight Innovation Inc.,Iowa(Usa),Headquarters,2226,www.spotlightinnovation.com,(515) 274-9087
Geron Corporation,California(Usa),Headquarters,1393,www.geron.com,(650) 473-7700
"Arena Pharmaceuticals, Inc.",Utah(Usa),Headquarters,54,www.arenapharm.com,(858) 453-7200
